game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500073,1610612754,Indiana,Pacers,IND,pacers,1641716,Jarace,Walker,J. Walker,jarace-walker,F,,,23:08,3,9,0.333,0,4,0.0,4,5,0.8,0,7,7,1,0,1,1,1,10,4.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1627783,Pascal,Siakam,P. Siakam,pascal-siakam,F,,,26:27,11,20,0.55,1,4,0.25,1,2,0.5,1,10,11,1,2,1,0,1,24,32.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1630643,Jay,Huff,J. Huff,jay-huff,C,,,21:47,5,6,0.833,2,3,0.667,0,0,0.0,4,2,6,2,0,4,2,3,12,6.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1631097,Bennedict,Mathurin,B. Mathurin,bennedict-mathurin,G,,,34:09,8,16,0.5,3,5,0.6,1,1,1.0,0,2,2,4,1,0,3,1,20,29.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1641767,Ben,Sheppard,B. Sheppard,ben-sheppard,G,,,29:14,3,5,0.6,3,4,0.75,0,0,0.0,1,2,3,5,1,0,2,2,9,24.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,204456,T.J.,McConnell,T. McConnell,tj-mcconnell,,,,19:14,7,9,0.778,0,0,0.0,0,0,0.0,0,4,4,8,1,1,1,3,14,12.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1630526,Jeremiah,Robinson-Earl,J. Robinson-Earl,jeremiah-robinson-earl,,,,26:22,1,7,0.143,1,4,0.25,0,0,0.0,2,9,11,4,1,0,1,0,3,14.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1630543,Isaiah,Jackson,I. Jackson,isaiah-jackson,,,,18:26,5,7,0.714,0,0,0.0,0,0,0.0,1,1,2,0,2,0,0,3,10,23.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1628396,Tony,Bradley,T. Bradley,tony-bradley,,,,7:47,2,2,1.0,0,0,0.0,1,2,0.5,1,0,1,1,0,0,0,1,5,4.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,,21:50,2,7,0.286,2,7,0.286,3,3,1.0,0,1,1,0,1,1,1,1,9,9.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1643007,Taelon,Peter,T. Peter,taelon-peter,,,,5:48,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,4.0
0022500073,1610612754,Indiana,Pacers,IND,pacers,1642484,RayJ,Dennis,R. Dennis,rayj-dennis,,,,5:48,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,4.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1641731,Bilal,Coulibaly,B. Coulibaly,bilal-coulibaly,F,,,30:40,4,9,0.444,2,5,0.4,1,2,0.5,0,4,4,2,1,1,4,4,11,-17.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,,25:52,6,10,0.6,0,1,0.0,0,0,0.0,2,4,6,4,0,1,4,3,12,-11.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1642259,Alex,Sarr,A. Sarr,alex-sarr,C,,,32:44,8,19,0.421,1,4,0.25,7,12,0.583,2,7,9,1,2,2,1,1,24,-14.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1642273,Kyshawn,George,K. George,kyshawn-george,G,,,26:32,2,6,0.333,1,3,0.333,0,0,0.0,0,3,3,4,0,0,2,3,5,-14.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,,29:31,5,13,0.385,1,5,0.2,0,0,0.0,0,1,1,2,2,0,0,1,11,-20.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1642267,Bub,Carrington,B. Carrington,bub-carrington,,,,26:37,2,8,0.25,2,6,0.333,0,0,0.0,2,5,7,3,0,0,1,1,6,-23.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1641715,Cam,Whitmore,C. Whitmore,cam-whitmore,,,,15:43,3,6,0.5,0,2,0.0,2,2,1.0,2,1,3,0,0,1,2,2,8,-26.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1641774,Tristan,Vukcevic,T. Vukcevic,tristan-vukcevic,,,,15:16,1,4,0.25,0,2,0.0,3,4,0.75,1,0,1,2,0,1,2,1,5,-19.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1630551,Justin,Champagnie,J. Champagnie,justin-champagnie,,,,11:12,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,-2.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1642860,Will,Riley,W. Riley,will-riley,,,,10:02,2,5,0.4,0,1,0.0,0,0,0.0,2,2,4,0,0,0,0,0,4,-6.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1631103,Malaki,Branham,M. Branham,malaki-branham,,,,6:45,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,-6.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1642358,AJ,Johnson,A. Johnson,aj-johnson,,,,5:48,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-4.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1630536,Sharife,Cooper,S. Cooper,sharife-cooper,,,,3:18,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1628963,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500073,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
