game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1629661,Cameron,Johnson,C. Johnson,cameron-johnson,F,,,29:49,5,12,0.417,0,5,0.0,0,0,0.0,1,2,3,2,1,0,1,2,10,11.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,30:15,6,11,0.545,3,6,0.5,5,6,0.833,3,4,7,1,1,0,1,2,20,5.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,,36:01,14,22,0.636,4,10,0.4,2,3,0.667,2,5,7,14,4,2,1,3,34,18.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,,,31:25,7,10,0.7,1,3,0.333,6,9,0.667,0,4,4,3,0,0,0,3,21,21.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,,,32:05,6,17,0.353,0,5,0.0,3,3,1.0,0,7,7,7,0,1,2,0,15,1.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,,,,22:35,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,2,1,0,0,1,5,-3.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1628971,Bruce,Brown,B. Brown,bruce-brown,,,,22:27,5,10,0.5,2,2,1.0,1,1,1.0,1,5,6,3,0,0,1,2,13,-5.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,,,16:09,0,4,0.0,0,3,0.0,0,0,0.0,1,0,1,1,1,0,0,1,0,-2.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,,,7:15,1,2,0.5,1,1,1.0,1,2,0.5,0,0,0,0,0,0,1,0,4,-4.0
0022500162,1610612743,Denver,Nuggets,DEN,nuggets,202685,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,,,,11:59,4,5,0.8,0,1,0.0,0,0,0.0,0,3,3,0,1,2,0,4,8,-12.0
