game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1630530,Trey,Murphy III,T. Murphy III,trey-murphy-iii,F,,,37:48,13,21,0.619,2,6,0.333,4,5,0.8,0,3,3,4,2,1,1,1,32,12.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1630180,Saddiq,Bey,S. Bey,saddiq-bey,F,,,36:14,7,11,0.636,1,3,0.333,2,2,1.0,1,5,6,2,0,0,0,1,17,19.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1642852,Derik,Queen,D. Queen,derik-queen,C,,,33:07,11,15,0.733,0,1,0.0,11,13,0.846,0,10,10,10,0,3,4,3,33,14.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1630529,Herbert,Jones,H. Jones,herbert-jones,G,,,25:40,6,10,0.6,0,3,0.0,5,5,1.0,2,4,6,4,4,1,0,4,17,14.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1642847,Jeremiah,Fears,J. Fears,jeremiah-fears,G,,,20:42,2,8,0.25,1,2,0.5,0,0,0.0,1,2,3,4,1,0,2,4,5,1.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1631121,Bryce,McGowens,B. McGowens,bryce-mcgowens,,,,23:31,3,5,0.6,1,3,0.333,1,1,1.0,0,1,1,2,0,0,0,3,8,-19.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1642274,Yves,Missi,Y. Missi,yves-missi,,,,7:38,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,2,-2.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1630631,Jose,Alvarado,J. Alvarado,jose-alvarado,,,,31:11,4,7,0.571,2,5,0.4,0,0,0.0,0,3,3,6,1,1,1,3,10,-8.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1642877,Micah,Peavy,M. Peavy,micah-peavy,,,,13:14,2,7,0.286,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-20.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1641722,Jordan,Hawkins,J. Hawkins,jordan-hawkins,,,,3:39,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-11.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1631255,Karlo,Matković,K. Matković,karlo-matković,,,,7:16,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,4,-15.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1641725,Trey,Alexander,T. Alexander,trey-alexander,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,201599,DeAndre,Jordan,D. Jordan,deandre-jordan,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500366,1610612740,New Orleans,Pelicans,NOP,pelicans,1626172,Kevon,Looney,K. Looney,kevon-looney,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,,27:14,1,5,0.2,1,4,0.25,2,2,1.0,0,3,3,3,0,0,0,2,5,-9.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,203084,Harrison,Barnes,H. Barnes,harrison-barnes,F,,,35:07,9,15,0.6,4,7,0.571,2,2,1.0,1,1,2,1,0,0,2,3,24,-17.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1628436,Luke,Kornet,L. Kornet,luke-kornet,C,,,25:39,3,6,0.5,0,0,0.0,0,0,0.0,4,4,8,1,0,0,1,5,6,-10.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1642264,Stephon,Castle,S. Castle,stephon-castle,G,,,23:03,5,15,0.333,1,2,0.5,7,8,0.875,3,2,5,5,0,0,3,4,18,-2.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1628368,De'Aaron,Fox,D. Fox,deaaron-fox,G,,,30:26,4,11,0.364,2,5,0.4,4,4,1.0,0,4,4,7,1,0,4,0,14,-4.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1642844,Dylan,Harper,D. Harper,dylan-harper,,,,25:51,10,16,0.625,1,3,0.333,1,2,0.5,0,3,3,6,0,0,2,0,22,3.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1631110,Jeremy,Sochan,J. Sochan,jeremy-sochan,,,,3:44,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,0,2,1.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1630577,Julian,Champagnie,J. Champagnie,julian-champagnie,,,,28:53,5,9,0.556,5,9,0.556,2,2,1.0,0,6,6,3,2,0,0,1,17,13.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1629640,Keldon,Johnson,K. Johnson,keldon-johnson,,,,16:43,5,8,0.625,1,1,1.0,1,2,0.5,3,3,6,2,0,0,0,3,12,11.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1642868,Carter,Bryant,C. Bryant,carter-bryant,,,,8:24,2,4,0.5,0,1,0.0,0,1,0.0,0,1,1,0,0,0,0,0,4,13.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,203482,Kelly,Olynyk,K. Olynyk,kelly-olynyk,,,,14:56,4,7,0.571,2,4,0.5,1,2,0.5,1,1,2,1,2,0,0,1,11,16.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,202687,Bismack,Biyombo,B. Biyombo,bismack-biyombo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500366,1610612759,San Antonio,Spurs,SAS,spurs,1630322,Lindy,Waters III,L. Waters III,lindy-waters-iii,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
