game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500343,1610612752,New York,Knicks,NYK,knicks,1628384,OG,Anunoby,O. Anunoby,og-anunoby,F,,,22:43,4,8,0.5,0,2,0.0,3,4,0.75,0,0,0,1,0,0,2,1,11,7.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1628404,Josh,Hart,J. Hart,josh-hart,F,,,27:47,3,6,0.5,0,3,0.0,2,2,1.0,1,5,6,6,1,0,2,1,8,37.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,C,,,22:17,5,11,0.455,4,6,0.667,4,4,1.0,1,8,9,4,1,0,1,1,18,21.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,G,,,19:53,5,7,0.714,0,2,0.0,0,0,0.0,2,3,5,3,1,0,1,3,10,21.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,,30:51,9,17,0.529,6,9,0.667,9,9,1.0,0,2,2,4,0,0,0,2,33,37.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1630540,Miles,McBride,M. McBride,miles-mcbride,,,,21:43,7,11,0.636,7,10,0.7,1,1,1.0,0,3,3,2,0,1,0,3,22,35.0
0022500343,1610612752,New York,Knicks,NYK,knicks,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,,31:01,5,13,0.385,2,5,0.4,4,6,0.667,2,2,4,5,2,0,2,3,16,16.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,,,,16:00,2,2,1.0,0,0,0.0,0,0,0.0,3,4,7,1,2,1,1,1,4,13.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1642278,Tyler,Kolek,T. Kolek,tyler-kolek,,,,14:16,3,6,0.5,1,3,0.333,0,0,0.0,0,2,2,1,1,0,2,2,7,-5.0
0022500343,1610612752,New York,Knicks,NYK,knicks,1642885,Mohamed,Diawara,M. Diawara,mohamed-diawara,,,,12:22,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,3,1,0,0,0,2,-3.0
