game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500100,1610612753,Orlando,Magic,ORL,magic,1630532,Franz,Wagner,F. Wagner,franz-wagner,F,,,34:21,7,15,0.467,0,1,0.0,3,4,0.75,1,6,7,1,2,0,3,4,17,-16.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1631094,Paolo,Banchero,P. Banchero,paolo-banchero,F,,,35:57,7,21,0.333,1,4,0.25,9,11,0.818,1,9,10,1,1,2,3,2,24,-2.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1628976,Wendell,Carter Jr.,W. Carter Jr.,wendell-carter-jr,C,,,31:00,1,7,0.143,1,2,0.5,5,6,0.833,5,8,13,1,1,0,2,5,8,6.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1630217,Desmond,Bane,D. Bane,desmond-bane,G,,,30:56,7,12,0.583,0,2,0.0,0,0,0.0,3,2,5,3,1,0,4,4,14,-13.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1626145,Tyus,Jones,T. Jones,tyus-jones,G,,,14:26,0,5,0.0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,1,3,0,-10.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1641710,Anthony,Black,A. Black,anthony-black,,,,29:44,6,9,0.667,1,3,0.333,6,6,1.0,1,4,5,1,1,1,5,3,19,4.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1641783,Tristan,da Silva,T. da Silva,tristan-da-silva,,,,23:40,3,11,0.273,0,6,0.0,2,2,1.0,1,2,3,1,0,1,0,1,8,5.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1641724,Jett,Howard,J. Howard,jett-howard,,,,9:08,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,-5.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1629048,Goga,Bitadze,G. Bitadze,goga-bitadze,,,,17:00,1,1,1.0,0,0,0.0,1,2,0.5,2,7,9,2,0,0,1,1,3,-18.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1628371,Jonathan,Isaac,J. Isaac,jonathan-isaac,,,,5:36,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2,-6.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1642859,Jase,Richardson,J. Richardson,jase-richardson,,,,8:12,1,3,0.333,0,2,0.0,1,2,0.5,0,0,0,0,0,0,1,1,3,-5.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1631288,Jamal,Cain,J. Cain,jamal-cain,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500100,1610612753,Orlando,Magic,ORL,magic,1642869,Noah,Penda,N. Penda,noah-penda,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500100,1610612741,Chicago,Bulls,CHI,bulls,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,F,,,21:36,0,6,0.0,0,3,0.0,0,0,0.0,2,2,4,0,0,1,1,4,0,-5.0
0022500100,1610612741,Chicago,Bulls,CHI,bulls,1641824,Matas,Buzelis,M. Buzelis,matas-buzelis,F,,,12:24,1,5,0.2,0,2,0.0,1,2,0.5,1,2,3,0,1,0,2,6,3,3.0
