game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,37:57,7,19,0.368,1,7,0.143,6,6,1.0,1,3,4,2,2,0,2,4,21,18.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203944,Julius,Randle,J. Randle,julius-randle,F,,,36:25,9,21,0.429,2,6,0.333,4,6,0.667,4,6,10,3,3,0,1,4,24,13.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,20:04,3,4,0.75,0,0,0.0,1,6,0.167,5,7,12,3,0,1,1,1,7,9.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,G,,,33:40,7,18,0.389,3,9,0.333,1,2,0.5,3,3,6,6,4,2,1,3,18,15.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630538,Bones,Hyland,B. Hyland,bones-hyland,G,,,35:41,6,10,0.6,1,4,0.25,5,5,1.0,0,3,3,5,0,1,2,5,18,10.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,,,,34:35,7,12,0.583,4,7,0.571,2,2,1.0,1,10,11,3,2,1,2,4,20,5.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630545,Terrence,Shannon Jr.,T. Shannon Jr.,terrence-shannon-jr,,,,13:14,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-11.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642265,Rob,Dillingham,R. Dillingham,rob-dillingham,,,,11:54,2,4,0.5,1,1,1.0,0,0,0.0,0,1,1,3,1,0,0,3,5,6.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,,16:30,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,2,1,2,5.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204060,Joe,Ingles,J. Ingles,joe-ingles,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630548,Johnny,Juzang,J. Juzang,johnny-juzang,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631159,Leonard,Miller,L. Miller,leonard-miller,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,39:07,8,15,0.533,1,1,1.0,0,0,0.0,0,4,4,3,1,1,0,2,17,-10.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1631099,Keegan,Murray,K. Murray,keegan-murray,F,,,38:58,3,11,0.273,1,3,0.333,3,4,0.75,2,6,8,1,0,5,4,2,10,-8.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1642875,Maxime,Raynaud,M. Raynaud,maxime-raynaud,C,,,26:26,3,6,0.5,0,0,0.0,2,4,0.5,1,5,6,0,0,1,2,4,8,-19.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,203897,Zach,LaVine,Z. LaVine,zach-lavine,G,,,15:40,4,8,0.5,1,4,0.25,1,1,1.0,0,1,1,1,0,0,2,1,10,6.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,28:09,4,13,0.308,0,3,0.0,0,0,0.0,0,7,7,10,3,0,4,3,8,-13.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1628370,Malik,Monk,M. Monk,malik-monk,,,,26:45,3,9,0.333,3,5,0.6,7,7,1.0,0,3,3,3,0,1,0,3,16,-4.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1642363,Nique,Clifford,N. Clifford,nique-clifford,,,,13:19,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,1,0,-14.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,203471,Dennis,Schröder,D. Schröder,dennis-schröder,,,,25:04,5,11,0.455,3,5,0.6,4,5,0.8,0,1,1,3,0,0,2,3,17,-5.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1630173,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,,,,26:32,7,7,1.0,1,1,1.0,2,4,0.5,1,5,6,0,0,1,0,2,17,-3.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1642928,Dylan,Cardwell,D. Cardwell,dylan-cardwell,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1642269,Devin,Carter,D. Carter,devin-carter,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022501220,1610612758,Sacramento,Kings,SAC,kings,203967,Dario,Šarić,D. Šarić,dario-šarić,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
