game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1642851,Kon,Knueppel,K. Knueppel,kon-knueppel,F,,,34:18,5,13,0.385,3,8,0.375,3,4,0.75,0,6,6,1,0,0,3,1,16,6.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,F,,,32:48,7,19,0.368,2,10,0.2,4,4,1.0,1,5,6,6,1,0,3,2,20,15.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1641750,Ryan,Kalkbrenner,R. Kalkbrenner,ryan-kalkbrenner,C,,,26:31,8,8,1.0,0,0,0.0,1,1,1.0,4,5,9,0,1,3,0,3,17,17.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1642883,Sion,James,S. James,sion-james,G,,,29:45,1,5,0.2,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,1,4,18.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1629012,Collin,Sexton,C. Sexton,collin-sexton,G,,,31:32,5,14,0.357,1,5,0.2,5,6,0.833,0,5,5,8,2,0,3,1,16,29.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1642354,KJ,Simpson,K. Simpson,kj-simpson,,,,9:01,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,-11.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1631217,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,,23:10,1,3,0.333,0,0,0.0,5,6,0.833,8,5,13,2,1,1,1,2,7,-8.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1630544,Tre,Mann,T. Mann,tre-mann,,,,25:25,5,10,0.5,3,7,0.429,0,0,0.0,0,1,1,3,0,1,3,3,13,-6.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1642862,Liam,McNeeley,L. McNeeley,liam-mcneeley,,,,11:55,1,4,0.25,1,3,0.333,2,2,1.0,1,2,3,2,0,0,0,1,5,5.0
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,,11:16,4,6,0.667,2,4,0.5,1,2,0.5,0,2,2,2,0,0,0,1,11,1.0
