game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1631200,Kris,Murray,K. Murray,kris-murray,F,,,27:55,2,4,0.5,1,3,0.333,0,0,0.0,0,3,3,0,0,0,0,2,5,-7.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1641739,Toumani,Camara,T. Camara,toumani-camara,F,,,29:23,3,9,0.333,2,6,0.333,0,0,0.0,1,1,2,0,0,0,3,6,8,-5.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1642270,Donovan,Clingan,D. Clingan,donovan-clingan,C,,,33:33,6,8,0.75,2,2,1.0,3,6,0.5,5,5,10,2,0,3,0,1,17,1.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1631101,Shaedon,Sharpe,S. Sharpe,shaedon-sharpe,G,,,34:32,11,21,0.524,1,6,0.167,2,3,0.667,2,1,3,2,5,0,8,2,25,-10.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1630166,Deni,Avdija,D. Avdija,deni-avdija,G,,,38:55,4,12,0.333,1,4,0.25,9,15,0.6,0,8,8,9,0,1,3,1,18,-7.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1631321,Sidy,Cissoko,S. Cissoko,sidy-cissoko,,,,27:01,3,8,0.375,0,5,0.0,10,13,0.769,1,2,3,3,1,0,3,3,16,11.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1631126,Caleb,Love,C. Love,caleb-love,,,,18:03,1,5,0.2,0,3,0.0,3,4,0.75,0,3,3,4,0,0,1,1,5,-2.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1629057,Robert,Williams III,R. Williams III,robert-williams-iii,,,,14:24,3,3,1.0,0,0,0.0,2,2,1.0,0,5,5,0,0,1,0,2,8,-8.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1641871,Duop,Reath,D. Reath,duop-reath,,,,5:39,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,1,0,2,0,-12.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1641712,Rayan,Rupert,R. Rupert,rayan-rupert,,,,10:36,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,203924,Jerami,Grant,J. Grant,jerami-grant,,DNP - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,201950,Jrue,Holiday,J. Holiday,jrue-holiday,,DNP - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,,DNP - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,DNP - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,1642905,Hansen,Yang,H. Yang,hansen-yang,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1641709,Ausar,Thompson,A. Thompson,ausar-thompson,F,,,27:50,8,16,0.5,0,0,0.0,2,4,0.5,5,7,12,3,4,0,2,5,18,11.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,33:01,5,14,0.357,0,3,0.0,2,2,1.0,4,0,4,4,0,1,1,1,12,17.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1631105,Jalen,Duren,J. Duren,jalen-duren,C,,,23:37,11,15,0.733,0,0,0.0,4,6,0.667,6,4,10,2,1,2,0,4,26,16.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,G,,,31:37,4,14,0.286,3,11,0.273,4,6,0.667,0,2,2,4,0,0,0,3,15,2.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1630595,Cade,Cunningham,C. Cunningham,cade-cunningham,G,,,25:53,6,9,0.667,1,2,0.5,1,2,0.5,1,5,6,9,1,0,5,6,14,11.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1631093,Jaden,Ivey,J. Ivey,jaden-ivey,,,,17:58,5,8,0.625,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,1,11,-1.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1630191,Isaiah,Stewart,I. Stewart,isaiah-stewart,,,,20:34,1,3,0.333,0,1,0.0,1,2,0.5,2,2,4,0,0,3,0,1,3,-14.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1627747,Caris,LeVert,C. LeVert,caris-levert,,,,18:00,0,8,0.0,0,3,0.0,0,0,0.0,1,3,4,1,1,1,0,2,0,10.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1629750,Javonte,Green,J. Green,javonte-green,,,,23:34,2,7,0.286,1,5,0.2,1,2,0.5,2,3,5,1,2,0,0,3,6,-8.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1642450,Daniss,Jenkins,D. Jenkins,daniss-jenkins,,,,13:49,2,7,0.286,1,3,0.333,0,0,0.0,1,0,1,3,0,0,0,2,5,-8.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1630194,Paul,Reed,P. Reed,paul-reed,,,,4:07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.0
0022500408,1610612765,Detroit,Pistons,DET,pistons,1631204,Marcus,Sasser,M. Sasser,marcus-sasser,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
