game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,F,,,32:10,5,7,0.714,4,6,0.667,3,5,0.6,0,0,0,2,0,0,1,2,17,0.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,,32:11,8,13,0.615,1,1,1.0,9,14,0.643,4,7,11,8,1,1,1,3,26,-1.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1626167,Myles,Turner,M. Turner,myles-turner,C,,,23:50,3,6,0.5,3,4,0.75,0,2,0.0,2,1,3,0,2,0,2,5,9,2.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1631260,AJ,Green,A. Green,aj-green,G,,,29:48,6,12,0.5,4,10,0.4,1,2,0.5,0,4,4,2,0,0,0,5,17,-2.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1631157,Ryan,Rollins,R. Rollins,ryan-rollins,G,,,36:21,8,13,0.615,0,3,0.0,0,0,0.0,0,4,4,8,2,0,3,3,16,-1.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1626171,Bobby,Portis,B. Portis,bobby-portis,,,,23:03,6,9,0.667,2,3,0.667,2,2,1.0,1,5,6,2,0,0,1,1,16,-5.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1628398,Kyle,Kuzma,K. Kuzma,kyle-kuzma,,,,21:30,9,13,0.692,0,2,0.0,4,4,1.0,0,1,1,1,0,0,0,2,22,2.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1627752,Taurean,Prince,T. Prince,taurean-prince,,,,13:16,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,2,3,-5.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1630175,Cole,Anthony,C. Anthony,cole-anthony,,,,13:08,1,4,0.25,0,0,0.0,1,2,0.5,0,2,2,5,0,0,3,3,3,2.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1629599,Amir,Coffey,A. Coffey,amir-coffey,,,,14:42,2,3,0.667,0,1,0.0,0,0,0.0,2,1,3,2,0,1,0,0,4,-2.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1630579,Jericho,Sims,J. Sims,jericho-sims,,,,0:01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,203648,Thanasis,Antetokounmpo,T. Antetokounmpo,thanasis-antetokounmpo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,203914,Gary,Harris,G. Harris,gary-harris,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612749,Milwaukee,Bucks,MIL,bucks,1641748,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,41:25,10,19,0.526,0,1,0.0,9,10,0.9,0,4,4,3,0,0,2,2,29,4.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1627734,Domantas,Sabonis,D. Sabonis,domantas-sabonis,F,,,36:57,8,13,0.615,0,2,0.0,8,10,0.8,5,8,13,6,1,0,3,5,24,5.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1642928,Dylan,Cardwell,D. Cardwell,dylan-cardwell,C,,,5:04,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-12.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,203897,Zach,LaVine,Z. LaVine,zach-lavine,G,,,38:49,8,17,0.471,6,13,0.462,9,10,0.9,0,4,4,2,1,0,0,2,31,-4.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,203471,Dennis,Schröder,D. Schröder,dennis-schröder,G,,,37:06,8,13,0.615,3,5,0.6,5,5,1.0,0,5,5,7,2,0,3,1,24,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1642875,Maxime,Raynaud,M. Raynaud,maxime-raynaud,,,,3:59,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,,,33:33,4,14,0.286,0,5,0.0,4,4,1.0,3,2,5,10,2,0,1,5,12,14.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1642363,Nique,Clifford,N. Clifford,nique-clifford,,,,15:53,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,2,0,8.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,,,,16:10,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,1,2,0,0,1,3,-2.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1629234,Drew,Eubanks,D. Eubanks,drew-eubanks,,,,11:04,5,6,0.833,0,0,0.0,0,1,0.0,0,1,1,1,0,0,0,1,10,-3.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1642269,Devin,Carter,D. Carter,devin-carter,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1642403,Isaac,Jones,I. Jones,isaac-jones,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,1631342,Daeqwon,Plowden,D. Plowden,daeqwon-plowden,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0022500142,1610612758,Sacramento,Kings,SAC,kings,203967,Dario,Šarić,D. Šarić,dario-šarić,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
